GUW_X	VM6.1	data/q003n/q003nxx0_015_GUW.wav
GUW_X	VM6.1	data/q003n/q003nxx0_017_GUW.wav
GUW_X	VM6.1	data/q003n/q003nxx0_019_GUW.wav
HAE_X	VM32.1	data/m883b/m883bch2_001_HAE_ENG.wav
HAE_X	VM32.1	data/m883b/m883bch2_005_HAE_ENG.wav
HAE_X	VM32.1	data/m883b/m883bch2_009_HAE_ENG.wav
HAE_X	VM32.1	data/m883b/m883bch2_013_HAE_ENG.wav
HAE_X	VM32.1	data/m883b/m883bch2_017_HAE_ENG.wav
HAE_X	VM32.1	data/m883b/m883bch2_021_HAE_ENG.wav
HAE_X	VM32.1	data/m883b/m883bch2_025_HAE_ENG.wav
HAE_X	VM32.1	data/m883b/m883bch2_029_HAE_ENG.wav
HAE_X	VM32.1	data/m883b/m883bch2_033_HAE_ENG.wav
HAE_X	VM32.1	data/m883b/m883bch2_037_HAE_ENG.wav
HAE_X	VM32.1	data/m883b/m883bch2_041_HAE_ENG.wav
HAE_X	VM32.1	data/m883b/m883bch2_045_HAE_ENG.wav
HAE_X	VM32.1	data/m884a/m884ach2_001_HAE_ENG.wav
HAE_X	VM32.1	data/m884a/m884ach2_005_HAE_ENG.wav
HAE_X	VM32.1	data/m884a/m884ach2_009_HAE_ENG.wav
HAE_X	VM32.1	data/m884a/m884ach2_013_HAE_ENG.wav
HAE_X	VM32.1	data/m884a/m884ach2_017_HAE_ENG.wav
HAE_X	VM32.1	data/m884a/m884ach2_021_HAE_ENG.wav
HAE_X	VM32.1	data/m884a/m884ach2_025_HAE_ENG.wav
HAE_X	VM32.1	data/m884a/m884ach2_029_HAE_ENG.wav
HAE_X	VM32.1	data/m884a/m884ach2_033_HAE_ENG.wav
HAE_X	VM32.1	data/m884a/m884ach2_037_HAE_ENG.wav
HAE_X	VM32.1	data/m884a/m884ach2_041_HAE_ENG.wav
HAE_X	VM32.1	data/m884a/m884ach2_045_HAE_ENG.wav
HAE_X	VM32.1	data/m884a/m884ach2_049_HAE_ENG.wav
HAE_X	VM32.1	data/m884a/m884ach2_053_HAE_ENG.wav
HAE_X	VM32.1	data/m884a/m884ach2_057_HAE_ENG.wav
HAE_X	VM32.1	data/m886a/m886ach2_001_HAE_ENG.wav
HAE_X	VM32.1	data/m886a/m886ach2_005_HAE_ENG.wav
HAE_X	VM32.1	data/m886a/m886ach2_009_HAE_ENG.wav
HAE_X	VM32.1	data/m886a/m886ach2_013_HAE_ENG.wav
HAE_X	VM32.1	data/m886a/m886ach2_017_HAE_ENG.wav
HAE_X	VM32.1	data/m886a/m886ach2_021_HAE_ENG.wav
HAE_X	VM32.1	data/m886a/m886ach2_025_HAE_ENG.wav
HAE_X	VM32.1	data/m886a/m886ach2_029_HAE_ENG.wav
HAE_X	VM32.1	data/m886a/m886ach2_033_HAE_ENG.wav
HAE_X	VM32.1	data/m886a/m886ach2_037_HAE_ENG.wav
HAE_X	VM32.1	data/m886a/m886ach2_041_HAE_ENG.wav
HAE_X	VM32.1	data/m886a/m886ach2_045_HAE_ENG.wav
HAE_X	VM32.1	data/m886a/m886ach2_049_HAE_ENG.wav
HAE_X	VM32.1	data/m890a/m890ach2_003_HAE_ENG.wav
HAE_X	VM32.1	data/m890a/m890ach2_007_HAE_ENG.wav
HAE_X	VM32.1	data/m890a/m890ach2_011_HAE_ENG.wav
HAE_X	VM32.1	data/m890a/m890ach2_015_HAE_ENG.wav
HAE_X	VM32.1	data/m890a/m890ach2_019_HAE_ENG.wav
HAE_X	VM32.1	data/m890a/m890ach2_023_HAE_ENG.wav
HAE_X	VM32.1	data/m890a/m890ach2_027_HAE_ENG.wav
HAE_X	VM32.1	data/m890a/m890ach2_031_HAE_ENG.wav
HAE_X	VM32.1	data/m890a/m890ach2_035_HAE_ENG.wav
HAE_X	VM32.1	data/m890a/m890ach2_039_HAE_ENG.wav
HAE_X	VM32.1	data/m890a/m890ach2_043_HAE_ENG.wav
HAE_X	VM32.1	data/m890a/m890ach2_047_HAE_ENG.wav
HAE_X	VM32.1	data/m890a/m890ach2_051_HAE_ENG.wav
HAE_X	VM32.1	data/m890a/m890ach2_055_HAE_ENG.wav
HAE_X	VM32.1	data/m890a/m890ach2_059_HAE_ENG.wav
HCF_X	VM51.1	data/m164a/m164ach2_003_HCF_ENG.wav
HCF_X	VM51.1	data/m164a/m164ach2_007_HCF_ENG.wav
HCF_X	VM51.1	data/m164a/m164ach2_011_HCF_ENG.wav
HCF_X	VM51.1	data/m164a/m164ach2_015_HCF_ENG.wav
HCF_X	VM51.1	data/m164a/m164ach2_019_HCF_ENG.wav
HCF_X	VM51.1	data/m164a/m164ach2_026_HCF_ENG.wav
HCF_X	VM51.1	data/m164a/m164ach2_030_HCF_ENG.wav
HCF_X	VM51.1	data/m164a/m164ach2_035_HCF_ENG.wav
HCF_X	VM51.1	data/m164a/m164ach2_039_HCF_ENG.wav
HCF_X	VM51.1	data/m165a/m165ach2_003_HCF_ENG.wav
HCF_X	VM51.1	data/m165a/m165ach2_007_HCF_ENG.wav
HCF_X	VM51.1	data/m165a/m165ach2_011_HCF_ENG.wav
HCF_X	VM51.1	data/m165a/m165ach2_015_HCF_ENG.wav
HCF_X	VM51.1	data/m165a/m165ach2_019_HCF_ENG.wav
HCF_X	VM51.1	data/m165a/m165ach2_023_HCF_ENG.wav
HCF_X	VM51.1	data/m165a/m165ach2_027_HCF_ENG.wav
HCF_X	VM51.1	data/m165a/m165ach2_031_HCF_ENG.wav
HCF_X	VM51.1	data/m165a/m165ach2_035_HCF_ENG.wav
HCF_X	VM51.1	data/m165a/m165ach2_041_HCF_ENG.wav
HCF_X	VM51.1	data/m165a/m165ach2_045_HCF_ENG.wav
HCF_X	VM51.1	data/m166a/m166ach2_001_HCF_ENG.wav
HCF_X	VM51.1	data/m166a/m166ach2_005_HCF_ENG.wav
HCF_X	VM51.1	data/m166a/m166ach2_009_HCF_ENG.wav
HCF_X	VM51.1	data/m166a/m166ach2_013_HCF_ENG.wav
HCF_X	VM51.1	data/m166a/m166ach2_017_HCF_ENG.wav
HCF_X	VM51.1	data/m166a/m166ach2_021_HCF_ENG.wav
HCF_X	VM51.1	data/m166a/m166ach2_025_HCF_ENG.wav
HCF_X	VM51.1	data/m166a/m166ach2_029_HCF_ENG.wav
HCF_X	VM51.1	data/m166a/m166ach2_033_HCF_ENG.wav
HCF_X	VM51.1	data/m166a/m166ach2_037_HCF_ENG.wav
HCF_X	VM51.1	data/m166a/m166ach2_041_HCF_ENG.wav
HCF_X	VM51.1	data/m167a/m167ach2_001_HCF_ENG.wav
HCF_X	VM51.1	data/m167a/m167ach2_005_HCF_ENG.wav
HCF_X	VM51.1	data/m167a/m167ach2_009_HCF_ENG.wav
HCF_X	VM51.1	data/m167a/m167ach2_013_HCF_ENG.wav
HCF_X	VM51.1	data/m167a/m167ach2_017_HCF_ENG.wav
HCF_X	VM51.1	data/m167a/m167ach2_021_HCF_ENG.wav
HCF_X	VM51.1	data/m167a/m167ach2_025_HCF_ENG.wav
HCF_X	VM51.1	data/m167a/m167ach2_029_HCF_ENG.wav
HCF_X	VM51.1	data/m167a/m167ach2_033_HCF_ENG.wav
HCF_X	VM51.1	data/m167a/m167ach2_037_HCF_ENG.wav
HCF_X	VM51.1	data/m167a/m167ach2_041_HCF_ENG.wav
HCF_X	VM51.1	data/m167a/m167ach2_045_HCF_ENG.wav
HCF_X	VM51.1	data/m167a/m167ach2_049_HCF_ENG.wav
HCF_X	VM51.1	data/m172b/m172bch2_001_HCF_ENG.wav
HCF_X	VM51.1	data/m172b/m172bch2_005_HCF_ENG.wav
HCF_X	VM51.1	data/m172b/m172bch2_009_HCF_ENG.wav
HCF_X	VM51.1	data/m172b/m172bch2_013_HCF_ENG.wav
HCF_X	VM51.1	data/m172b/m172bch2_017_HCF_ENG.wav
HCF_X	VM51.1	data/m172b/m172bch2_021_HCF_ENG.wav
HCF_X	VM51.1	data/m172b/m172bch2_025_HCF_ENG.wav
HCF_X	VM51.1	data/m172b/m172bch2_029_HCF_ENG.wav
HCF_X	VM51.1	data/m172b/m172bch2_033_HCF_ENG.wav
HCF_X	VM51.1	data/m172b/m172bch2_037_HCF_ENG.wav
HCF_X	VM51.1	data/m172b/m172bch2_043_HCF_ENG.wav
HCF_X	VM51.1	data/m173b/m173bch2_001_HCF_ENG.wav
HCF_X	VM51.1	data/m173b/m173bch2_005_HCF_ENG.wav
HCF_X	VM51.1	data/m173b/m173bch2_007_HCF_ENG.wav
HCF_X	VM51.1	data/m173b/m173bch2_009_HCF_ENG.wav
HCF_X	VM51.1	data/m173b/m173bch2_013_HCF_ENG.wav
HCF_X	VM51.1	data/m173b/m173bch2_017_HCF_ENG.wav
HCF_X	VM51.1	data/m173b/m173bch2_021_HCF_ENG.wav
HCF_X	VM51.1	data/m173b/m173bch2_025_HCF_ENG.wav
HCF_X	VM51.1	data/m173b/m173bch2_029_HCF_ENG.wav
HCF_X	VM51.1	data/m173b/m173bch2_033_HCF_ENG.wav
HCF_X	VM51.1	data/m173b/m173bch2_037_HCF_ENG.wav
HCF_X	VM51.1	data/m173b/m173bch2_041_HCF_ENG.wav
HCF_X	VM51.1	data/m173b/m173bch2_045_HCF_ENG.wav
HCF_X	VM51.1	data/m173b/m173bch2_049_HCF_ENG.wav
HCF_X	VM52.1	data/m174b/m174bch2_003_HCF_ENG.wav
HCF_X	VM52.1	data/m174b/m174bch2_007_HCF_ENG.wav
HCF_X	VM52.1	data/m174b/m174bch2_011_HCF_ENG.wav
HCF_X	VM52.1	data/m174b/m174bch2_015_HCF_ENG.wav
HCF_X	VM52.1	data/m174b/m174bch2_019_HCF_ENG.wav
HCF_X	VM52.1	data/m174b/m174bch2_023_HCF_ENG.wav
HCF_X	VM52.1	data/m174b/m174bch2_027_HCF_ENG.wav
HCF_X	VM52.1	data/m174b/m174bch2_031_HCF_ENG.wav
HCF_X	VM52.1	data/m174b/m174bch2_035_HCF_ENG.wav
HCF_X	VM52.1	data/m174b/m174bch2_039_HCF_ENG.wav
HCF_X	VM52.1	data/m174b/m174bch2_043_HCF_ENG.wav
HCF_X	VM52.1	data/m174b/m174bch2_047_HCF_ENG.wav
HCF_X	VM52.1	data/m174b/m174bch2_051_HCF_ENG.wav
HCF_X	VM52.1	data/m175b/m175bch2_001_HCF_ENG.wav
HCF_X	VM52.1	data/m175b/m175bch2_005_HCF_ENG.wav
HCF_X	VM52.1	data/m175b/m175bch2_009_HCF_ENG.wav
HCF_X	VM52.1	data/m175b/m175bch2_013_HCF_ENG.wav
HCF_X	VM52.1	data/m175b/m175bch2_017_HCF_ENG.wav
HCF_X	VM52.1	data/m175b/m175bch2_021_HCF_ENG.wav
HCF_X	VM52.1	data/m175b/m175bch2_025_HCF_ENG.wav
HCF_X	VM52.1	data/m175b/m175bch2_029_HCF_ENG.wav
HCF_X	VM52.1	data/m175b/m175bch2_033_HCF_ENG.wav
HCF_X	VM52.1	data/m175b/m175bch2_037_HCF_ENG.wav
HCF_X	VM52.1	data/m175b/m175bch2_041_HCF_ENG.wav
HCF_X	VM52.1	data/m175b/m175bch2_045_HCF_ENG.wav
HCF_X	VM52.1	data/m175b/m175bch2_049_HCF_ENG.wav
HCF_X	VM52.1	data/m175b/m175bch2_053_HCF_ENG.wav
HCF_X	VM52.1	data/m176b/m176bch2_001_HCF_ENG.wav
HCF_X	VM52.1	data/m176b/m176bch2_005_HCF_ENG.wav
HCF_X	VM52.1	data/m176b/m176bch2_009_HCF_ENG.wav
HCF_X	VM52.1	data/m176b/m176bch2_013_HCF_ENG.wav
HCF_X	VM52.1	data/m176b/m176bch2_017_HCF_ENG.wav
HCF_X	VM52.1	data/m176b/m176bch2_021_HCF_ENG.wav
HCF_X	VM52.1	data/m176b/m176bch2_025_HCF_ENG.wav
HCF_X	VM52.1	data/m176b/m176bch2_029_HCF_ENG.wav
HCF_X	VM52.1	data/m176b/m176bch2_033_HCF_ENG.wav
HCF_X	VM52.1	data/m176b/m176bch2_037_HCF_ENG.wav
HCF_X	VM52.1	data/m176b/m176bch2_041_HCF_ENG.wav
HCF_X	VM52.1	data/m176b/m176bch2_045_HCF_ENG.wav
HCF_X	VM52.1	data/m176b/m176bch2_049_HCF_ENG.wav
HCF_X	VM52.1	data/m176b/m176bch2_053_HCF_ENG.wav
HCF_X	VM52.1	data/m176b/m176bch2_057_HCF_ENG.wav
HCF_X	VM52.1	data/m176b/m176bch2_061_HCF_ENG.wav
HCF_X	VM52.1	data/m176b/m176bch2_065_HCF_ENG.wav
HCF_X	VM52.1	data/m176b/m176bch2_069_HCF_ENG.wav
HCF_X	VM52.1	data/m190b/m190bch2_003_HCF_ENG.wav
HCF_X	VM52.1	data/m190b/m190bch2_007_HCF_ENG.wav
HCF_X	VM52.1	data/m190b/m190bch2_011_HCF_ENG.wav
HCF_X	VM52.1	data/m190b/m190bch2_015_HCF_ENG.wav
HCF_X	VM52.1	data/m190b/m190bch2_019_HCF_ENG.wav
HCF_X	VM52.1	data/m190b/m190bch2_023_HCF_ENG.wav
HCF_X	VM52.1	data/m190b/m190bch2_027_HCF_ENG.wav
HCF_X	VM52.1	data/m190b/m190bch2_031_HCF_ENG.wav
HCF_X	VM52.1	data/m190b/m190bch2_035_HCF_ENG.wav
HCF_X	VM52.1	data/m190b/m190bch2_039_HCF_ENG.wav
HCF_X	VM52.1	data/m190b/m190bch2_043_HCF_ENG.wav
HCF_X	VM52.1	data/m190b/m190bch2_047_HCF_ENG.wav
HCF_X	VM52.1	data/m190b/m190bch2_051_HCF_ENG.wav
HCF_X	VM52.1	data/m190b/m190bch2_055_HCF_ENG.wav
HCF_X	VM56.1	data/m291a/m291ach2_003_HCF_ENG.wav
HCF_X	VM56.1	data/m291a/m291ach2_007_HCF_ENG.wav
HCF_X	VM56.1	data/m291a/m291ach2_011_HCF_ENG.wav
HCF_X	VM56.1	data/m291a/m291ach2_015_HCF_ENG.wav
HCF_X	VM56.1	data/m291a/m291ach2_019_HCF_ENG.wav
HCF_X	VM56.1	data/m291a/m291ach2_023_HCF_ENG.wav
HCF_X	VM56.1	data/m291a/m291ach2_027_HCF_ENG.wav
HCF_X	VM56.1	data/m291a/m291ach2_031_HCF_ENG.wav
HCF_X	VM56.1	data/m291a/m291ach2_035_HCF_ENG.wav
HCF_X	VM56.1	data/m291a/m291ach2_039_HCF_ENG.wav
HCF_X	VM56.1	data/m292a/m292ach2_001_HCF_ENG.wav
HCF_X	VM56.1	data/m292a/m292ach2_005_HCF_ENG.wav
HCF_X	VM56.1	data/m292a/m292ach2_009_HCF_ENG.wav
HCF_X	VM56.1	data/m292a/m292ach2_013_HCF_ENG.wav
HCF_X	VM56.1	data/m292a/m292ach2_017_HCF_ENG.wav
HCF_X	VM56.1	data/m292a/m292ach2_021_HCF_ENG.wav
HCF_X	VM56.1	data/m292a/m292ach2_025_HCF_ENG.wav
HCF_X	VM56.1	data/m292a/m292ach2_029_HCF_ENG.wav
HCF_X	VM56.1	data/m292a/m292ach2_033_HCF_ENG.wav
HCF_X	VM56.1	data/m292a/m292ach2_037_HCF_ENG.wav
HCF_X	VM56.1	data/m292a/m292ach2_041_HCF_ENG.wav
HCF_X	VM56.1	data/m292a/m292ach2_045_HCF_ENG.wav
HCF_X	VM56.1	data/m292a/m292ach2_049_HCF_ENG.wav
HCF_X	VM56.1	data/m292a/m292ach2_053_HCF_ENG.wav
HCF_X	VM56.1	data/m293a/m293ach2_003_HCF_ENG.wav
HCF_X	VM56.1	data/m293a/m293ach2_007_HCF_ENG.wav
HCF_X	VM56.1	data/m293a/m293ach2_011_HCF_ENG.wav
HCF_X	VM56.1	data/m293a/m293ach2_015_HCF_ENG.wav
HCF_X	VM56.1	data/m293a/m293ach2_019_HCF_ENG.wav
HCF_X	VM56.1	data/m293a/m293ach2_023_HCF_ENG.wav
HCF_X	VM56.1	data/m293a/m293ach2_027_HCF_ENG.wav
HCF_X	VM56.1	data/m293a/m293ach2_031_HCF_ENG.wav
HCF_X	VM56.1	data/m293a/m293ach2_035_HCF_ENG.wav
HCF_X	VM56.1	data/m293a/m293ach2_039_HCF_ENG.wav
HCF_X	VM56.1	data/m293a/m293ach2_043_HCF_ENG.wav
HCF_X	VM56.1	data/m293a/m293ach2_047_HCF_ENG.wav
HCF_X	VM56.1	data/m293a/m293ach2_051_HCF_ENG.wav
HCF_X	VM56.1	data/m295a/m295ach2_001_HCF_ENG.wav
HCF_X	VM56.1	data/m295a/m295ach2_005_HCF_ENG.wav
HCF_X	VM56.1	data/m295a/m295ach2_009_HCF_ENG.wav
HCF_X	VM56.1	data/m295a/m295ach2_013_HCF_ENG.wav
HCF_X	VM56.1	data/m295a/m295ach2_017_HCF_ENG.wav
HCF_X	VM56.1	data/m295a/m295ach2_021_HCF_ENG.wav
HCF_X	VM56.1	data/m295a/m295ach2_025_HCF_ENG.wav
HCF_X	VM56.1	data/m295a/m295ach2_029_HCF_ENG.wav
HCF_X	VM56.1	data/m295a/m295ach2_033_HCF_ENG.wav
HCF_X	VM56.1	data/m295a/m295ach2_037_HCF_ENG.wav
HCF_X	VM56.1	data/m295a/m295ach2_041_HCF_ENG.wav
HCF_X	VM56.1	data/m295a/m295ach2_045_HCF_ENG.wav
HCF_X	VM56.1	data/m295a/m295ach2_049_HCF_ENG.wav
HCF_X	VM56.1	data/m295a/m295ach2_053_HCF_ENG.wav
HCF_X	VM56.1	data/m295a/m295ach2_057_HCF_ENG.wav
HCF_X	VM56.1	data/m296b/m296bch2_003_HCF_ENG.wav
HCF_X	VM56.1	data/m296b/m296bch2_007_HCF_ENG.wav
HCF_X	VM56.1	data/m296b/m296bch2_011_HCF_ENG.wav
HCF_X	VM56.1	data/m296b/m296bch2_015_HCF_ENG.wav
HCF_X	VM56.1	data/m296b/m296bch2_019_HCF_ENG.wav
HCF_X	VM56.1	data/m296b/m296bch2_023_HCF_ENG.wav
HCF_X	VM56.1	data/m296b/m296bch2_027_HCF_ENG.wav
HCF_X	VM56.1	data/m296b/m296bch2_031_HCF_ENG.wav
HCF_X	VM56.1	data/m296b/m296bch2_035_HCF_ENG.wav
HCF_X	VM56.1	data/m296b/m296bch2_039_HCF_ENG.wav
HCF_X	VM56.1	data/m296b/m296bch2_043_HCF_ENG.wav
HCF_X	VM56.1	data/m296b/m296bch2_047_HCF_ENG.wav
HCF_X	VM56.1	data/m297b/m297bch2_001_HCF_ENG.wav
HCF_X	VM56.1	data/m297b/m297bch2_005_HCF_ENG.wav
HCF_X	VM56.1	data/m297b/m297bch2_009_HCF_ENG.wav
HCF_X	VM56.1	data/m297b/m297bch2_013_HCF_ENG.wav
HCF_X	VM56.1	data/m297b/m297bch2_017_HCF_ENG.wav
HCF_X	VM56.1	data/m297b/m297bch2_021_HCF_ENG.wav
HCF_X	VM56.1	data/m297b/m297bch2_025_HCF_ENG.wav
HCF_X	VM56.1	data/m297b/m297bch2_029_HCF_ENG.wav
HCF_X	VM56.1	data/m297b/m297bch2_033_HCF_ENG.wav
HCF_X	VM56.1	data/m297b/m297bch2_037_HCF_ENG.wav
HCF_X	VM56.1	data/m297b/m297bch2_041_HCF_ENG.wav
HCF_X	VM56.1	data/m297b/m297bch2_045_HCF_ENG.wav
HCF_X	VM56.1	data/m297b/m297bch2_049_HCF_ENG.wav
HCF_X	VM56.1	data/m298b/m298bch2_001_HCF_ENG.wav
HCF_X	VM56.1	data/m298b/m298bch2_005_HCF_ENG.wav
HCF_X	VM56.1	data/m298b/m298bch2_009_HCF_ENG.wav
HCF_X	VM56.1	data/m298b/m298bch2_013_HCF_ENG.wav
HCF_X	VM56.1	data/m298b/m298bch2_017_HCF_ENG.wav
HCF_X	VM56.1	data/m298b/m298bch2_021_HCF_ENG.wav
HCF_X	VM56.1	data/m298b/m298bch2_025_HCF_ENG.wav
HCF_X	VM56.1	data/m298b/m298bch2_029_HCF_ENG.wav
HCF_X	VM56.1	data/m298b/m298bch2_033_HCF_ENG.wav
HCF_X	VM56.1	data/m298b/m298bch2_037_HCF_ENG.wav
HCF_X	VM56.1	data/m298b/m298bch2_041_HCF_ENG.wav
HCF_X	VM56.1	data/m298b/m298bch2_045_HCF_ENG.wav
HCF_X	VM56.1	data/m298b/m298bch2_049_HCF_ENG.wav
HCF_X	VM56.1	data/m298b/m298bch2_053_HCF_ENG.wav
HCF_X	VM56.1	data/m298b/m298bch2_057_HCF_ENG.wav
HCF_X	VM56.1	data/m298b/m298bch2_061_HCF_ENG.wav
HCF_X	VM56.1	data/m298b/m298bch2_065_HCF_ENG.wav
HCF_X	VM56.1	data/m299b/m299bch2_001_HCF_ENG.wav
HCF_X	VM56.1	data/m299b/m299bch2_005_HCF_ENG.wav
HCF_X	VM56.1	data/m299b/m299bch2_010_HCF_ENG.wav
HCF_X	VM56.1	data/m299b/m299bch2_014_HCF_ENG.wav
HCF_X	VM56.1	data/m299b/m299bch2_018_HCF_ENG.wav
HCF_X	VM56.1	data/m299b/m299bch2_022_HCF_ENG.wav
HCF_X	VM56.1	data/m299b/m299bch2_026_HCF_ENG.wav
HCF_X	VM56.1	data/m299b/m299bch2_030_HCF_ENG.wav
HCF_X	VM56.1	data/m299b/m299bch2_034_HCF_ENG.wav
HCF_X	VM56.1	data/m299b/m299bch2_038_HCF_ENG.wav
HCF_X	VM56.1	data/m299b/m299bch2_042_HCF_ENG.wav
HCF_X	VM56.1	data/m310a/m310ach2_003_HCF_ENG.wav
HCF_X	VM56.1	data/m310a/m310ach2_007_HCF_ENG.wav
HCF_X	VM56.1	data/m310a/m310ach2_011_HCF_ENG.wav
HCF_X	VM56.1	data/m310a/m310ach2_015_HCF_ENG.wav
HCF_X	VM56.1	data/m310a/m310ach2_019_HCF_ENG.wav
HCF_X	VM56.1	data/m310a/m310ach2_023_HCF_ENG.wav
HCF_X	VM56.1	data/m310a/m310ach2_027_HCF_ENG.wav
HCF_X	VM56.1	data/m310a/m310ach2_031_HCF_ENG.wav
HCF_X	VM56.1	data/m310a/m310ach2_035_HCF_ENG.wav
HCF_X	VM56.1	data/m310a/m310ach2_039_HCF_ENG.wav
HCF_X	VM56.1	data/m310a/m310ach2_043_HCF_ENG.wav
HCF_X	VM56.1	data/m310a/m310ach2_047_HCF_ENG.wav
HCF_X	VM56.1	data/m310a/m310ach2_051_HCF_ENG.wav
HCF_X	VM56.1	data/m311b/m311bch2_001_HCF_ENG.wav
HCF_X	VM56.1	data/m311b/m311bch2_005_HCF_ENG.wav
HCF_X	VM56.1	data/m311b/m311bch2_009_HCF_ENG.wav
HCF_X	VM56.1	data/m311b/m311bch2_013_HCF_ENG.wav
HCF_X	VM56.1	data/m311b/m311bch2_017_HCF_ENG.wav
